state_range,action
[124.   2.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[126.   3.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[123.   4.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[119.   5.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[117.   6.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[112.   7.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[108.   8.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[108.   9.  77.   1.   0.   0.   6.   0.   0. 163.],"0,0"
[141.  10.  77.   2.   2.   1.   6.   0.   0. 163.],"4,0"
[109.  11.  77.   3.   2.   2.   6.   0.   0. 163.],"0,0"
[ 90.  12.  77.   4.   2.   3.   6.   0.   0. 163.],"0,0"
[ 83.  13.   0.   0.   2.   4.   6.   0.   0. 163.],"0,0"
[ 85.  14.  63.   1.   0.   0.   6.   0.   0. 163.],"0,1"
[106.   15.   63.    2.    1.5   1.    6.    0.    0.  163. ],"3,0"
[ 95.   16.   63.    3.    1.5   2.    6.    0.    0.  163. ],"0,0"
[ 85.   17.   63.    4.    1.5   3.    6.    0.    0.  163. ],"0,0"
[ 74.   18.    0.    0.    1.5   4.    6.    0.    0.  163. ],"0,0"
[ 76.  19.   0.   0.   0.   0.   6.   0.   0. 163.],"0,1"
[ 74.  20.  71.   1.   0.   0.   6.   0.   0. 163.],"0,0"
[ 99.   21.   71.    2.    1.5   1.    6.    0.    0.  163. ],"3,0"
[118.   22.   71.    3.    1.5   2.    6.    0.    0.  163. ],"0,0"
[139.   23.   71.    4.    1.5   3.    6.    0.    0.  163. ],"0,0"
[151.    0.    0.    0.    1.5   4.    6.    0.    0.  156. ],"0,0"
[124.   1.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[122.   2.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[123.   3.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[127.   4.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[130.   5.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[130.   6.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[127.   7.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[125.   8.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[124.   9.  53.   1.   0.   0.   6.   0.   0. 156.],"0,0"
[140.   10.   53.    2.    1.5   1.    6.    0.    0.  156. ],"3,0"
[117.   11.   53.    3.    1.5   2.    6.    0.    0.  156. ],"0,0"
[ 96.   12.   53.    4.    1.5   3.    6.    0.    0.  156. ],"0,0"
[ 87.   13.    0.    0.    1.5   4.    6.    0.    0.  156. ],"0,0"
[102.  14.  68.   1.   0.   0.   6.   0.   0. 156.],"0,1"
[125.   15.   68.    2.    1.5   1.    6.    0.    0.  156. ],"3,0"
[128.   16.   68.    3.    1.5   2.    6.    0.    0.  156. ],"0,0"
[128.   17.   68.    4.    1.5   3.    6.    0.    0.  156. ],"0,0"
[124.   18.    0.    0.    1.5   4.    6.    0.    0.  156. ],"0,0"
[ 92.  19.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[ 93.  20.  56.   1.   0.   0.   6.   0.   0. 156.],"0,0"
[111.   21.   56.    2.    1.5   1.    6.    0.    0.  156. ],"3,0"
[114.   22.   56.    3.    1.5   2.    6.    0.    0.  156. ],"0,0"
[123.   23.   56.    4.    1.5   3.    6.    0.    0.  156. ],"0,0"
[124.    0.    0.    0.    1.5   4.    6.    0.    0.  171. ],"0,0"
[ 87.   1.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 83.   2.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 85.   3.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 83.   4.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 79.   5.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 84.   6.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 86.   7.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 80.   8.  44.   1.   0.   0.   6.   0.   0. 171.],"0,0"
[ 95.   9.  44.   2.   1.   1.   6.   0.   0. 171.],"2,0"
[ 78.  10.  44.   3.   1.   2.   6.   0.   0. 171.],"0,0"
[ 63.  11.  44.   4.   1.   3.   6.   0.   0. 171.],"0,0"
[ 93.  12.   0.   0.   1.   4.   6.   0.   0. 171.],"0,1"
[ 76.  13.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 74.  14.  87.   1.   0.   0.   6.   0.   0. 171.],"0,0"
[106.  15.  87.   2.   2.   1.   6.   0.   0. 171.],"4,0"
[ 97.  16.  87.   3.   2.   2.   6.   0.   0. 171.],"0,0"
[ 76.  17.  87.   4.   2.   3.   6.   0.   0. 171.],"0,0"
[ 58.  18.   0.   0.   2.   4.   6.   0.   0. 171.],"0,0"
[ 56.  19.   0.   0.   0.   0.   6.   0.   0. 171.],"0,1"
[ 95.  20.  59.   1.   0.   0.   6.   0.   0. 171.],"0,1"
[118.   21.   59.    2.    1.5   1.    6.    0.    0.  171. ],"3,0"
[119.   22.   59.    3.    1.5   2.    6.    0.    0.  171. ],"0,0"
[117.   23.   59.    4.    1.5   3.    6.    0.    0.  171. ],"0,0"
[113.    0.    0.    0.    1.5   4.    6.    0.    0.  171. ],"0,0"
[ 80.   1.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 76.   2.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 76.   3.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 72.   4.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 68.   5.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[104.   6.   0.   0.   0.   0.   6.   0.   0. 171.],"0,1"
[104.   7.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[107.   8.  69.   1.   0.   0.   6.   0.   0. 171.],"0,0"
[133.    9.   69.    2.    1.5   1.    6.    0.    0.  171. ],"3,0"
[115.   10.   69.    3.    1.5   2.    6.    0.    0.  171. ],"0,0"
[106.   11.   69.    4.    1.5   3.    6.    0.    0.  171. ],"0,0"
[101.   12.    0.    0.    1.5   4.    6.    0.    0.  171. ],"0,0"
[ 75.  13.  70.   1.   0.   0.   6.   0.   0. 171.],"0,0"
[100.   14.   70.    2.    1.5   1.    6.    0.    0.  171. ],"3,0"
[110.   15.   70.    3.    1.5   2.    6.    0.    0.  171. ],"0,0"
[107.   16.   70.    4.    1.5   3.    6.    0.    0.  171. ],"0,0"
[105.   17.    0.    0.    1.5   4.    6.    0.    0.  171. ],"0,0"
[ 70.  18.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 67.  19.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[100.  20.  79.   1.   0.   0.   6.   0.   0. 171.],"0,1"
[136.  21.  79.   2.   2.   1.   6.   0.   0. 171.],"4,0"
[130.  22.  79.   3.   2.   2.   6.   0.   0. 171.],"0,0"
[130.  23.  79.   4.   2.   3.   6.   0.   0. 171.],"0,0"
[126.   0.   0.   0.   2.   4.   6.   0.   0. 163.],"0,0"
[ 85.   1.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[ 88.   2.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[ 89.   3.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[ 94.   4.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[ 98.   5.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[100.   6.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[101.   7.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[101.   8.  66.   1.   0.   0.   6.   0.   0. 163.],"0,0"
[126.    9.   66.    2.    1.5   1.    6.    0.    0.  163. ],"3,0"
[114.   10.   66.    3.    1.5   2.    6.    0.    0.  163. ],"0,0"
[103.   11.   66.    4.    1.5   3.    6.    0.    0.  163. ],"0,0"
[ 98.   12.    0.    0.    1.5   4.    6.    0.    0.  163. ],"0,0"
[ 77.  13.  71.   1.   0.   0.   6.   0.   0. 163.],"0,0"
[105.   14.   71.    2.    1.5   1.    6.    0.    0.  163. ],"3,0"
[114.   15.   71.    3.    1.5   2.    6.    0.    0.  163. ],"0,0"
[114.   16.   71.    4.    1.5   3.    6.    0.    0.  163. ],"0,0"
[112.   17.    0.    0.    1.5   4.    6.    0.    0.  163. ],"0,0"
[ 84.  18.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[ 84.  19.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[ 83.  20.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[ 87.  21.  92.   1.   0.   0.   6.   0.   0. 163.],"0,0"
[122.   22.   92.    2.    2.5   1.    6.    0.    0.  163. ],"5,0"
[120.   23.   92.    3.    2.5   2.    6.    0.    0.  163. ],"0,0"
[102.    0.   92.    4.    2.5   3.    6.    0.    0.  156. ],"0,0"
[ 85.    1.    0.    0.    2.5   4.    6.    0.    0.  156. ],"0,0"
[ 82.   2.   0.   0.   0.   0.   6.   0.   0. 156.],"0,1"
[ 81.   3.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[ 79.   4.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[ 78.   5.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[ 76.   6.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[ 71.   7.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[ 74.   8.  42.   1.   0.   0.   6.   0.   0. 156.],"0,0"
[ 94.   9.  42.   2.   1.   1.   6.   0.   0. 156.],"2,0"
[ 82.  10.  42.   3.   1.   2.   6.   0.   0. 156.],"0,0"
[ 77.  11.  42.   4.   1.   3.   6.   0.   0. 156.],"0,0"
[ 75.  12.   0.   0.   1.   4.   6.   0.   0. 156.],"0,0"
[ 92.  13.  88.   1.   0.   0.   6.   0.   0. 156.],"0,1"
[130.   14.   88.    2.    2.5   1.    6.    0.    0.  156. ],"5,0"
[113.   15.   88.    3.    2.5   2.    6.    0.    0.  156. ],"0,0"
[ 81.   16.   88.    4.    2.5   3.    6.    0.    0.  156. ],"0,0"
[ 61.   17.    0.    0.    2.5   4.    6.    0.    0.  156. ],"0,0"
[ 48.  18.   0.   0.   0.   0.   6.   0.   0. 156.],"0,1"
[124.  19.   0.   0.   0.   0.   6.   0.   0. 156.],"0,2"
[122.  20.  59.   1.   0.   0.   6.   0.   0. 156.],"0,0"
[146.   21.   59.    2.    1.5   1.    6.    0.    0.  156. ],"3,0"
[150.   22.   59.    3.    1.5   2.    6.    0.    0.  156. ],"0,0"
[160.   23.   59.    4.    1.5   3.    6.    0.    0.  156. ],"0,0"
[146.   0.   0.   0.   2.   4.   6.   0.   0. 156.],"1,0"
[110.   1.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[106.   2.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[108.   3.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[110.   4.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[115.   5.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[116.   6.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[119.   7.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[123.   8.  60.   1.   0.   0.   6.   0.   0. 156.],"0,0"
[150.    9.   60.    2.    1.5   1.    6.    0.    0.  156. ],"3,0"
[128.   10.   60.    3.    1.5   2.    6.    0.    0.  156. ],"0,0"
[117.   11.   60.    4.    1.5   3.    6.    0.    0.  156. ],"0,0"
[109.   12.    0.    0.    1.5   4.    6.    0.    0.  156. ],"0,0"
[ 81.  13.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[ 78.  14.  87.   1.   0.   0.   6.   0.   0. 156.],"0,0"
[117.  15.  87.   2.   2.   1.   6.   0.   0. 156.],"4,0"
[122.  16.  87.   3.   2.   2.   6.   0.   0. 156.],"0,0"
[116.  17.  87.   4.   2.   3.   6.   0.   0. 156.],"0,0"
[109.  18.   0.   0.   2.   4.   6.   0.   0. 156.],"0,0"
[ 73.  19.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[ 77.  20.  48.   1.   0.   0.   6.   0.   0. 156.],"0,0"
[ 96.  21.  48.   2.   1.   1.   6.   0.   0. 156.],"2,0"
[115.  22.  48.   3.   1.   2.   6.   0.   0. 156.],"0,0"
[138.  23.  48.   4.   1.   3.   6.   0.   0. 156.],"0,0"
[142.   0.   0.   0.   1.   4.   6.   0.   0. 171.],"0,0"
[119.   1.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[115.   2.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[116.   3.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[112.   4.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[115.   5.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[118.   6.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[120.   7.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[119.   8.  71.   1.   0.   0.   6.   0.   0. 171.],"0,0"
[102.   1.   0.   0.   0.   0.   6.   0.   0. 180.],"0,0"
[ 99.   2.   0.   0.   0.   0.   6.   0.   0. 180.],"0,0"
[ 95.   3.   0.   0.   0.   0.   6.   0.   0. 180.],"0,0"
[ 92.   4.   0.   0.   0.   0.   6.   0.   0. 180.],"0,0"
[ 89.   5.   0.   0.   0.   0.   6.   0.   0. 180.],"0,0"
[ 87.   6.   0.   0.   0.   0.   6.   0.   0. 180.],"0,0"
[ 84.   7.   0.   0.   0.   0.   6.   0.   0. 180.],"0,0"
[ 79.   8.  43.   1.   0.   0.   6.   0.   0. 180.],"0,0"
[ 97.   9.  43.   2.   1.   1.   6.   0.   0. 180.],"2,0"
[ 72.  10.  43.   3.   1.   2.   6.   0.   0. 180.],"0,0"
[ 59.  11.  43.   4.   1.   3.   6.   0.   0. 180.],"0,0"
[ 93.  12.   0.   0.   1.   4.   6.   0.   0. 180.],"0,1"
[ 70.  13.   0.   0.   0.   0.   6.   0.   0. 180.],"0,0"
[ 66.  14.  71.   1.   0.   0.   6.   0.   0. 180.],"0,0"
[ 98.  15.  71.   2.   0.   0.   6.   0.   0. 180.],"0,0"
[199.   16.   71.    3.    1.5   1.    6.    0.    0.  180. ],"3,0"
[155.  17.  71.   4.   2.   2.   6.   0.   0. 180.],"1,0"
[ 56.  18.   0.   0.   2.   3.   6.   0.   0. 180.],"0,0"
[ 12.  19.   0.   0.   2.   4.   6.   0.   0. 180.],"0,1"
[ 80.  20.  96.   1.   0.   0.   6.   0.   0. 180.],"0,3"
[121.  21.  96.   2.   2.   1.   6.   0.   0. 180.],"4,0"
[134.  22.  96.   3.   2.   2.   6.   0.   0. 180.],"0,0"
[154.  23.  96.   4.   2.   3.   6.   0.   0. 180.],"0,0"
[154.   0.   0.   0.   2.   4.   6.   0.   0. 163.],"0,0"
[113.   1.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[115.   2.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[111.   3.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[111.   4.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[111.   5.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[114.   6.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[115.   7.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[111.   8.  58.   1.   0.   0.   6.   0.   0. 163.],"0,0"
[134.    9.   58.    2.    1.5   1.    6.    0.    0.  163. ],"3,0"
[104.   10.   58.    3.    1.5   2.    6.    0.    0.  163. ],"0,0"
[ 79.   11.   58.    4.    1.5   3.    6.    0.    0.  163. ],"0,0"
[ 68.   12.    0.    0.    1.5   4.    6.    0.    0.  163. ],"0,0"
[ 77.  13.  65.   1.   0.   0.   6.   0.   0. 163.],"0,1"
[105.   14.   65.    2.    1.5   1.    6.    0.    0.  163. ],"3,0"
[111.   15.   65.    3.    1.5   2.    6.    0.    0.  163. ],"0,0"
[110.   16.   65.    4.    1.5   3.    6.    0.    0.  163. ],"0,0"
[108.   17.    0.    0.    1.5   4.    6.    0.    0.  163. ],"0,0"
[ 79.  18.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[ 75.  19.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[ 72.  20.   0.   0.   0.   0.   6.   0.   0. 163.],"0,0"
[ 72.  21.  60.   1.   0.   0.   6.   0.   0. 163.],"0,0"
[ 98.   22.   60.    2.    1.5   1.    6.    0.    0.  163. ],"3,0"
[109.   23.   60.    3.    1.5   2.    6.    0.    0.  163. ],"0,0"
[108.    0.   60.    4.    1.5   3.    6.    0.    0.  171. ],"0,0"
[ 89.    1.    0.    0.    1.5   4.    6.    0.    0.  171. ],"0,0"
[ 92.   2.   0.   0.   0.   0.   6.   0.   0. 171.],"0,1"
[ 89.   3.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 90.   4.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 87.   5.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 87.   6.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 84.   7.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 79.   8.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 79.   9.  49.   1.   0.   0.   6.   0.   0. 171.],"0,0"
[100.  10.  49.   2.   1.   1.   6.   0.   0. 171.],"2,0"
[ 98.  11.  49.   3.   1.   2.   6.   0.   0. 171.],"0,0"
[100.  12.  49.   4.   1.   3.   6.   0.   0. 171.],"0,0"
[105.  13.   0.   0.   1.   4.   6.   0.   0. 171.],"0,0"
[ 92.  14.  73.   1.   0.   0.   6.   0.   0. 171.],"0,0"
[122.   15.   73.    2.    1.5   1.    6.    0.    0.  171. ],"3,0"
[125.   16.   73.    3.    1.5   2.    6.    0.    0.  171. ],"0,0"
[126.   17.   73.    4.    1.5   3.    6.    0.    0.  171. ],"0,0"
[117.   18.    0.    0.    1.5   4.    6.    0.    0.  171. ],"0,0"
[ 87.  19.   0.   0.   0.   0.   6.   0.   0. 171.],"0,0"
[ 84.  20.  41.   1.   0.   0.   6.   0.   0. 171.],"0,0"
[ 96.  21.  41.   2.   1.   1.   6.   0.   0. 171.],"2,0"
[ 94.  22.  41.   3.   1.   2.   6.   0.   0. 171.],"0,0"
[100.  23.  41.   4.   1.   3.   6.   0.   0. 171.],"0,0"
[101.   0.   0.   0.   1.   4.   6.   0.   0. 189.],"0,0"
[ 81.   1.   0.   0.   0.   0.   6.   0.   0. 189.],"0,0"
[ 78.   2.   0.   0.   0.   0.   6.   0.   0. 189.],"0,0"
[ 79.   3.   0.   0.   0.   0.   6.   0.   0. 189.],"0,0"
[ 78.   4.   0.   0.   0.   0.   6.   0.   0. 189.],"0,0"
[ 81.   5.   0.   0.   0.   0.   6.   0.   0. 189.],"0,0"
[ 84.   6.   0.   0.   0.   0.   6.   0.   0. 189.],"0,0"
[ 84.   7.   0.   0.   0.   0.   6.   0.   0. 189.],"0,0"
[ 84.   8.  42.   1.   0.   0.   6.   0.   0. 189.],"0,0"
[103.   9.  42.   2.   1.   1.   6.   0.   0. 189.],"2,0"
[ 74.  10.  42.   3.   1.   2.   6.   0.   0. 189.],"0,0"
[ 53.  11.  42.   4.   1.   3.   6.   0.   0. 189.],"0,0"
[114.  12.   0.   0.   1.   4.   6.   0.   0. 189.],"0,2"
[ 91.  13.   0.   0.   0.   0.   6.   0.   0. 189.],"0,0"
[ 94.  14.  86.   1.   0.   0.   6.   0.   0. 189.],"0,0"
[131.  15.  86.   2.   2.   1.   6.   0.   0. 189.],"4,0"
[103.  16.  86.   3.   2.   2.   6.   0.   0. 189.],"0,0"
[ 65.  17.  86.   4.   2.   3.   6.   0.   0. 189.],"0,0"
[ 73.  18.   0.   0.   2.   4.   6.   0.   0. 189.],"0,1"
[ 60.  19.   0.   0.   0.   0.   6.   0.   0. 189.],"0,1"
[ 94.  20.  47.   1.   0.   0.   6.   0.   0. 189.],"0,1"
[113.  21.  47.   2.   1.   1.   6.   0.   0. 189.],"2,0"
[117.  22.  47.   3.   1.   2.   6.   0.   0. 189.],"0,0"
[119.  23.  47.   4.   1.   3.   6.   0.   0. 189.],"0,0"
[113.   0.   0.   0.   1.   4.   6.   0.   0. 180.],"0,0"
[ 91.   1.   0.   0.   0.   0.   6.   0.   0. 180.],"0,0"
[ 88.   2.   0.   0.   0.   0.   6.   0.   0. 180.],"0,0"
[ 90.   3.   0.   0.   0.   0.   6.   0.   0. 180.],"0,0"
[ 90.   4.   0.   0.   0.   0.   6.   0.   0. 180.],"0,0"
[ 95.   5.   0.   0.   0.   0.   6.   0.   0. 180.],"0,0"
[ 93.   6.   0.   0.   0.   0.   6.   0.   0. 180.],"0,0"
[ 96.   7.   0.   0.   0.   0.   6.   0.   0. 180.],"0,0"
[ 91.   8.  51.   1.   0.   0.   6.   0.   0. 180.],"0,0"
[106.   9.  51.   2.   1.   1.   6.   0.   0. 180.],"2,0"
[ 97.  10.  51.   3.   1.   2.   6.   0.   0. 180.],"0,0"
[ 93.  11.  51.   4.   1.   3.   6.   0.   0. 180.],"0,0"
[ 95.  12.   0.   0.   1.   4.   6.   0.   0. 180.],"0,0"
[ 73.  13.   0.   0.   0.   0.   6.   0.   0. 180.],"0,0"
[ 68.  14.  69.   1.   0.   0.   6.   0.   0. 180.],"0,0"
[ 97.  15.  69.   2.   0.   0.   6.   0.   0. 180.],"0,0"
[192.   16.   69.    3.    1.5   1.    6.    0.    0.  180. ],"3,0"
[147.  17.  69.   4.   2.   2.   6.   0.   0. 180.],"1,0"
[ 45.  18.   0.   0.   2.   3.   6.   0.   0. 180.],"0,0"
[ 35.  19.   0.   0.   2.   4.   6.   0.   0. 180.],"0,2"
[ 62.  20.  94.   1.   0.   0.   6.   0.   0. 180.],"0,2"
[ 95.  21.  94.   2.   0.   0.   6.   0.   0. 180.],"0,0"
[229.  22.  94.   3.   2.   1.   6.   0.   0. 180.],"4,0"
[218.   23.   94.    4.    2.5   2.    6.    0.    0.  180. ],"1,0"
[107.   0.   0.   0.   3.   3.   6.   0.   0. 150.],"1,0"
[  0.   1.   0.   0.   3.   4.   6.   0.   0. 150.],"0,0"
[ 61.   2.   0.   0.   0.   0.   6.   0.   0. 150.],"0,3"
[ 99.   3.   0.   0.   0.   0.   6.   0.   0. 150.],"0,1"
[101.   4.   0.   0.   0.   0.   6.   0.   0. 150.],"0,0"
[ 98.   5.   0.   0.   0.   0.   6.   0.   0. 150.],"0,0"
[ 97.   6.   0.   0.   0.   0.   6.   0.   0. 150.],"0,0"
[101.   7.   0.   0.   0.   0.   6.   0.   0. 150.],"0,0"
[103.   8.   0.   0.   0.   0.   6.   0.   0. 150.],"0,0"
[104.   9.  51.   1.   0.   0.   6.   0.   0. 150.],"0,0"
[121.   10.   51.    2.    1.5   1.    6.    0.    0.  150. ],"3,0"
[ 95.   11.   51.    3.    1.5   2.    6.    0.    0.  150. ],"0,0"
[ 79.   12.   51.    4.    1.5   3.    6.    0.    0.  150. ],"0,0"
[ 75.   13.    0.    0.    1.5   4.    6.    0.    0.  150. ],"0,0"
[ 88.  14.  68.   1.   0.   0.   6.   0.   0. 150.],"0,1"
[117.  15.  68.   2.   2.   1.   6.   0.   0. 150.],"4,0"
[ 99.  16.  68.   3.   2.   2.   6.   0.   0. 150.],"0,0"
[ 70.  17.  68.   4.   2.   3.   6.   0.   0. 150.],"0,0"
[ 52.  18.   0.   0.   2.   4.   6.   0.   0. 150.],"0,0"
[ 91.  19.   0.   0.   0.   0.   6.   0.   0. 150.],"0,2"
[ 92.  20.  73.   1.   0.   0.   6.   0.   0. 150.],"0,0"
[120.  21.  73.   2.   2.   1.   6.   0.   0. 150.],"4,0"
[123.  22.  73.   3.   2.   2.   6.   0.   0. 150.],"0,0"
[127.  23.  73.   4.   2.   3.   6.   0.   0. 150.],"0,0"
[124.   0.   0.   0.   2.   4.   6.   0.   0. 156.],"0,0"
[ 88.   1.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[ 83.   2.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[ 85.   3.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[ 81.   4.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[ 85.   5.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[ 85.   6.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[ 81.   7.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[ 79.   8.  58.   1.   0.   0.   6.   0.   0. 156.],"0,0"
[ 97.    9.   58.    2.    1.5   1.    6.    0.    0.  156. ],"3,0"
[ 71.   10.   58.    3.    1.5   2.    6.    0.    0.  156. ],"0,0"
[ 56.   11.   58.    4.    1.5   3.    6.    0.    0.  156. ],"0,0"
[ 89.   12.    0.    0.    1.5   4.    6.    0.    0.  156. ],"0,1"
[103.  13.   0.   0.   0.   0.   6.   0.   0. 156.],"0,1"
[107.  14.  98.   1.   0.   0.   6.   0.   0. 156.],"0,0"
[145.   15.   98.    2.    2.5   1.    6.    0.    0.  156. ],"5,0"
[136.   16.   98.    3.    2.5   2.    6.    0.    0.  156. ],"0,0"
[114.   17.   98.    4.    2.5   3.    6.    0.    0.  156. ],"0,0"
[ 95.   18.    0.    0.    2.5   4.    6.    0.    0.  156. ],"0,0"
[ 49.  19.   0.   0.   0.   0.   6.   0.   0. 156.],"0,0"
[125.  20.  93.   1.   0.   0.   6.   0.   0. 156.],"0,2"
[159.   21.   93.    2.    2.5   1.    6.    0.    0.  156. ],"5,0"
[160.   22.   93.    3.    2.5   2.    6.    0.    0.  156. ],"0,0"
[139.  23.  93.   4.   3.   3.   6.   0.   0. 156.],"1,0"
[121.   0.   0.   0.   3.   4.   6.   0.   0. 138.],"0,0"
[ 70.   1.   0.   0.   0.   0.   6.   0.   0. 138.],"0,0"
[ 73.   2.   0.   0.   0.   0.   6.   0.   0. 138.],"0,0"
[ 74.   3.   0.   0.   0.   0.   6.   0.   0. 138.],"0,0"
[ 72.   4.   0.   0.   0.   0.   6.   0.   0. 138.],"0,0"
[ 72.   5.   0.   0.   0.   0.   6.   0.   0. 138.],"0,0"
[ 68.   6.   0.   0.   0.   0.   6.   0.   0. 138.],"0,0"
[107.   7.   0.   0.   0.   0.   6.   0.   0. 138.],"0,1"
[110.   8.  61.   1.   0.   0.   6.   0.   0. 138.],"0,0"
[133.   9.  61.   2.   2.   1.   6.   0.   0. 138.],"4,0"
[ 94.  10.  61.   3.   2.   2.   6.   0.   0. 138.],"0,0"
[ 67.  11.  61.   4.   2.   3.   6.   0.   0. 138.],"0,0"
[ 92.  12.   0.   0.   2.   4.   6.   0.   0. 138.],"0,1"
[ 63.  13.  75.   1.   0.   0.   6.   0.   0. 138.],"0,0"
[ 93.  14.  75.   2.   0.   0.   6.   0.   0. 138.],"0,0"
[198.  15.  75.   3.   2.   1.   6.   0.   0. 138.],"4,0"
[174.   16.   75.    4.    2.5   2.    6.    0.    0.  138. ],"1,0"
[ 70.  17.   0.   0.   3.   3.   6.   0.   0. 138.],"1,0"
[  9.  18.   0.   0.   3.   4.   6.   0.   0. 138.],"0,1"
[ 70.  19.   0.   0.   0.   0.   6.   0.   0. 138.],"0,3"
[ 72.  20.  71.   1.   0.   0.   6.   0.   0. 138.],"0,0"
